koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag,koi_disposition,target
-0.05547775225853867,0.05355073716781657,0.1620887186755493,-0.5419548222582459,-0.263458143036831,-0.022079112928584773,0.5583586526967327,-0.039197035861484715,-0.1884094892925732,0.03312650971421465,0.22351012001639706,-0.12111880950572029,0.48422775102214016,-1.5273729498430546,0.7322335434139056,CANDIDATE,0
-0.05466491433265827,0.05670170105100105,-0.21450525208582658,-0.40358823349388967,-0.27315165747234554,-0.0317890229236943,0.40731766425785404,-0.04172144893954618,-0.23842053100588284,0.645947275252351,0.2988047834001008,-0.10398375200425736,-0.08531225102382033,-1.4761715573800083,0.92136147128636,CONFIRMED,1
-0.05129290551131715,0.09768871787550258,-0.21785410712089137,-0.2430001621917689,-0.2717541376412006,-0.031722766287767254,-0.062455488760705606,-0.04619541507736141,-0.2550482430844769,0.645947275252351,0.2988047834001008,-0.10398375200425736,-0.08531225102382033,-1.4761715573800083,0.92136147128636,CONFIRMED,1
-0.046072319931319335,0.07831977016950864,-0.17276634069424643,-0.48161067113865563,-0.2778257361990092,-0.032199814066442026,-0.43589541293242134,-0.04747477732550803,-0.3065941505281183,0.11500652849175269,0.5270417317819515,-0.1369229887546424,-0.2130247768817257,2.085844049279142,1.0556278628294,FALSE POSITIVE,2
-0.05034859897646746,0.11748245872552897,-0.21480969345265066,-0.4476912315208578,-0.2696114389452645,-0.03196460300890099,-0.3883234480697824,-0.04737836032343776,-0.2600365567080551,-0.4543154770708165,0.6399837268575072,-0.1518953690957265,0.9034805754231561,2.085246446533815,0.7755452826213382,CONFIRMED,1
-0.011427823199153784,0.22057467493359634,-0.19288991504131756,-0.09003044338694859,-0.2719905648225546,-0.032040798140217104,-0.8176604309550989,-0.04782530328532087,-0.29521056302815774,-0.4543154770708165,0.6399837268575072,-0.1518953690957265,0.9034805754231561,2.085246446533815,0.7755452826213382,CONFIRMED,1
-0.04724707424893331,0.21657873343666448,-0.05406465176954113,-0.07292391962526186,-0.2079410797712419,-0.03037113091485538,-0.38594484982665045,-0.047373823804453666,0.033634419695420546,0.10988902731815657,0.4541000266289893,-0.13010223771037074,-0.6184852443266323,2.2012852375967533,0.631894680916688,CONFIRMED,1
-0.05562225216020665,0.06214031957574348,0.16452424961014186,-0.5771414117843168,-0.2590551509736047,-0.017391455936745816,1.001967225040841,-0.027354740579372015,-0.17689799631508504,0.39391034245274165,-0.22355194382434446,-0.06023112945197825,-0.25521797596060763,-1.6888401020156083,0.6189011591544578,FALSE POSITIVE,2
-0.048965232301235236,0.10501562658961508,0.14838885716846612,-0.2759306067592073,-0.2727283166554708,-0.023351240338384177,-0.2396610578740357,-0.04697058477193839,-0.2720596715956538,0.27876656604682876,0.22115716178565553,-0.10664550850933897,-0.044321215093081935,-1.6930963553973983,0.5777550069073969,FALSE POSITIVE,2
-0.05479402519031449,0.05141232700833569,-0.1490503582186513,-0.4934786117429694,-0.2787887746654669,-0.032140183094107676,0.3026593415600483,-0.04311243511255482,-0.27116433325296024,-0.24321855365997622,0.0823326261719515,-0.10631278894620377,-0.13011747997953413,-1.639734762304291,0.5496023764225662,CONFIRMED,1
